Subject,Received,Sender,Filename
Phishing Email Report: [BULK] Get UK Residency in Just 90 Days Leading to Settlement in the UK after 3 years,2020-10-25T10:19:29,9937697.0,Spam
Phishing Email Report: [MARKETING] Protocolo de Apertura: MULTA POR INCUMPLIMIENTO,2020-10-24T19:40:05,9928743.0,Spam
Phishing Email Report: [MARKETING] 1 to 4 Bedrooms Beachfront Apartments,2020-10-24T07:21:16,9937207.0,Spam
Phishing Email Report: [MARKETING] Are you looking for a trustworthy and committed supplier in Bangladesh?,2020-10-23T18:27:33,10298283.0,Spam
"Phishing Email Report: [MARKETING] Oscar, complete our survey for a Gift Card!",2020-10-23T18:27:19,10298283.0,Spam
Phishing Email Report: Demande de prix,2020-10-23T18:22:53,10693470.0,Spam
Phishing Email Report: Re: Ref: 196864021-Jose Luis Guitart -Aprobación lente,2020-10-26T07:55:38,9926849.0,Spam
Phishing Email Report: [SUSPECTED SPAM] Re: search for a reliable steel grating supplier?,2020-10-26T07:58:40,9924016.0,Spam
Phishing Email Report: Възможност за отдалечена работа с mycd.cloud,2020-10-26T08:14:49,10958618.0,Spam
Phishing Email Report: [BULK] Règlement général sur la protection des données,2020-10-26T08:50:36,9924925.0,Spam
Phishing Email Report: [BULK] Utilisez un kaizen et développez une culture de l’amélioration continue,2020-10-26T09:22:43,9936211.0,Spam
Phishing Email Report: Communiqué FDJ - Octobre 2020,2020-10-26T09:26:15,9918264.0,Spam
Phishing Email Report: [BULK] MHLC Begins This Week. Do not miss out!,2020-10-26T10:31:13,9921599.0,Spam
"Phishing Email Report: Audit à distance, compliance Sapin 2 et contrôles automatiques",2020-10-26T10:05:33,11191764.0,Spam
Phishing Email Report: TR: Prise de contact,2020-10-26T11:40:10,10141478.0,Spam
Phishing Email Report: [MARKETING] ¡Último día del Cyber SKY! Descubre los mejores destinos ✈️😱,2020-10-26T11:45:34,10061342.0,Spam
"Phishing Email Report: [SOCIAL NETWORK] GREG, merci de m’ajouter à votre réseau LinkedIn",2020-10-26T12:14:38,9930110.0,Spam
"Phishing Email Report: [MARKETING] World - Hand Tools - Market Analysis, Forecast, Size, Trends and Insights. Update: COVID-19 Impact",2020-10-26T13:11:24,9936746.0,Spam
Phishing Email Report: Your next Software Engineer,2020-10-26T14:06:16,9927561.0,Spam
Phishing Email Report: Re: AI-powered spend audit,2020-10-26T14:17:04,10935484.0,Spam
Phishing Email Report: [BULK] You're invited! Join us online for The Big 5 Digital Festival,2020-10-26T14:32:02,9922634.0,Spam
Phishing Email Report: Re: Meeting Request | 16th October,2020-10-26T14:46:19,9904608.0,Spam
Phishing Email Report: [MARKETING] ¡Tu empresa de autotransporte tiene derecho a estímulos fiscales!,2020-10-26T16:06:58,9928743.0,Spam
Phishing Email Report: [SOCIAL NETWORK] RE: Linkedin & Hilti,2020-10-26T16:12:25,9922894.0,Spam
"Phishing Email Report: [MARKETING] ¿Quieres posicionar a tu marca en Tik Tok, la red social de moda?",2020-10-26T16:27:41,9928743.0,Spam
Phishing Email Report: [BULK] Retail Portfolio Investment Opportunity | Brickell Bay Boardwalk | 801 Brickell Bay Drive  ﻿ 　  ,2020-10-26T16:29:53,9928743.0,Spam
Phishing Email Report: Communiqué FDJ - Octobre 2020,2020-10-26T17:03:00,9995876.0,Spam
Phishing Email Report: [MARKETING] Budgeting and Forecasting Mistakes CFOs Face,2020-10-26T17:47:38,9904608.0,Spam
Phishing Email Report: ALD Offerta Scooter,2020-10-26T18:46:29,9918259.0,Spam
Phishing Email Report: [MARKETING] Perfecciona tus habilidades como jefe de tráfico,2020-10-26T21:21:56,9928743.0,Spam
Phishing Email Report: [MARKETING] Piso de Exhibición Informa,2020-10-26T21:26:19,9928743.0,Spam
Phishing Email Report: [BULK] [ANGLAIS-URGENT]: 1800€ de perte possible - Profitez de vos droits formation,2020-10-27T08:34:33,9995876.0,Spam
Phishing Email Report: [MARKETING] Can You Trust WSUS Reports?,2020-10-27T08:06:44,9904646.0,Spam
Phishing Email Report: [MARKETING] Trends in SAP security past the COVID-19 crisis,2020-10-27T07:56:35,10958618.0,Spam
Phishing Email Report: Identifying Unique Risks of Work from Home Remote Office Work Set Up,2020-10-27T07:54:07,9925734.0,Spam
Phishing Email Report: [BULK] Manufacturing database -> Free account for your sales team,2020-10-27T03:01:06,9938078.0,Spam
Phishing Email Report: Market Intelligence / Hilti France / 2020/21,2020-10-27T08:56:33,11191764.0,Spam
"Phishing Email Report: [MARKETING] Thomas, Your Amazon Gift Card is waiting!",2020-10-27T08:56:26,9931061.0,Spam
Phishing Email Report: [BULK] [Important Fix] How to Fix Lockdown Internet Issue,2020-10-27T09:07:45,11262510.0,Spam
Phishing Email Report: [MARKETING] 1 & 2 BR Luxury Apartments In Meydan | Handover October 2020,2020-10-27T09:21:30,9924007.0,Spam
"Phishing Email Report: [MARKETING] Register now to tune into our final afternoon of content, for free",2020-10-27T09:21:42,9924007.0,Spam
Phishing Email Report: Journées du BJCP - A distance ou en présentiel à -10%,2020-10-27T09:54:45,9940253.0,Spam
Phishing Email Report: [MARKETING] Your every day is a beach day.,2020-10-27T10:38:21,9924007.0,Spam
Phishing Email Report: [MARKETING] Votre formation Charisme 2020 - Dernières places,2020-10-27T10:38:16,9940253.0,Spam
"Phishing Email Report: RE: Quick call make sense, Kaushik?",2020-10-27T11:44:02,9941347.0,Spam
Phishing Email Report: [MARKETING] Green Planet Tickets | Motor City Spa | Qasr Al Watan Tickets | Glow Garden + Dinosaur Park Tickets,2020-10-27T11:49:10,9924007.0,Spam
"Phishing Email Report: [BULK] Nu is het moment: 15% korting op uw autoverzekering! 🚘 Tot E 150,00 goedkoper de weg op! ✓ Doe snel de Premie-Check",2020-10-27T11:52:15,10037939.0,Spam
Phishing Email Report: Follow up on Global Fire Protection Materials Market research Report,2020-10-27T11:59:15,10298283.0,Spam
Phishing Email Report: Re: Can we schedule?,2020-10-27T12:13:17,10228242.0,Spam
Phishing Email Report: Re: Nota Fiscal Fatura On!Track Hilti do Brasil - NF 13015 Data 20.10.2020,2020-10-27T12:48:06,9936115.0,Spam
"Phishing Email Report: [BULK] Erfahre, wie du ein verlorenes Android-Gerät absicherst",2020-10-27T12:59:16,9919035.0,Spam
Phishing Email Report: Hilti + GE Aviation,2020-10-27T13:07:59,10038073.0,Spam
Phishing Email Report: [BULK] Pay Equality: Closing the Wage Gap & Leveling the Playing Field,2020-10-27T13:18:06,9936746.0,Spam
Phishing Email Report: Excel for Beginners: Master the Basics for a Lifetime of Success,2020-10-27T15:51:09,9921313.0,Spam
Phishing Email Report: [MARKETING] Reduce la posibilidad de sufrir accidentes carreteros,2020-10-27T16:17:31,9928743.0,Spam
Phishing Email Report: Re: Preview Hilti Quotation: 920380021,2020-10-27T16:25:03,9929226.0,Spam
Phishing Email Report: [BULK] Seeking Sites | Freddo Gelato | South Florida  ﻿ 　  ,2020-10-27T16:37:27,9928743.0,Spam
Phishing Email Report: [MARKETING] 🍂 Mapp Cloud Fall Update 2020 [Webinar],2020-10-27T16:37:44,9928743.0,Spam
Phishing Email Report: [MARKETING] Extendimos ¡Flash Sale!✨ Vuela por Chile🛫,2020-10-27T16:46:00,9928743.0,Spam
Phishing Email Report: [MARKETING] [WEBCAST] Join the thousands of organizations that use Fortinet SD-WAN,2020-10-27T18:06:28,9943901.0,Spam
Phishing Email Report: [MARKETING] Support Zero Trust at Hilti | Live Education Session,2020-10-27T18:21:37,9819677.0,Spam
"Phishing Email Report: [MARKETING] Martina, Top 5 C-19 Tech Event Trends",2020-10-27T18:24:51,9819677.0,Spam
"Phishing Email Report: [SOCIAL NETWORK] Gianfranco, vorresti aggiungermi alla tua rete su LinkedIn?",2020-10-27T19:22:20,9917861.0,Spam
Phishing Email Report: [BULK] [ANGLAIS-URGENT]: 1800€ de perte possible - Profitez de vos droits formation,2020-10-27T21:59:25,10749290.0,Spam
Phishing Email Report: [MARKETING] [Remarkable TV] The Scary Thing About Leadership,2020-10-28T07:33:34,9922778.0,Spam
Phishing Email Report: [MARKETING] Yesterday I voted YES,2020-10-28T07:33:29,9922778.0,Spam
Phishing Email Report: [MARKETING] Giving up,2020-10-28T07:33:27,9922778.0,Spam
Phishing Email Report: [MARKETING] Yesterday -> Today,2020-10-28T07:33:20,9922778.0,Spam
Phishing Email Report: [MARKETING] Drastic measures,2020-10-28T07:33:15,9922778.0,Spam
"Phishing Email Report: [MARKETING] I know you’ve been receiving a lot of messages, but Trump needs you",2020-10-28T07:33:12,9922778.0,Spam
Phishing Email Report: View: Account update for your HDFC Bank A/c,2020-10-28T05:52:41,9930615.0,Spam
Phishing Email Report: Actualités Roumanie Octobre 2020,2020-10-28T07:58:47,9922294.0,Spam
"Phishing Email Report: [BULK] Viele wissen nicht, dass ...",2020-10-28T08:19:51,9917467.0,Spam
Phishing Email Report: [BULK] Get UK Residency in Just 90 Days with Zero Investment,2020-10-28T08:21:50,9924079.0,Spam
Phishing Email Report: [MARKETING] Mise à jour de nos Conditions de Service - RGPD,2020-10-28T08:58:29,9922152.0,Spam
"Phishing Email Report: [BULK] Hilti (Gt.Britain) Limited, start your CV-Library Trial today!",2020-10-28T18:16:01,9918778.0,Spam
Phishing Email Report: [MARKETING] Overlooking Burj Khalifa & Dubai Opera,2020-10-28T16:42:52,9924007.0,Spam
Phishing Email Report: Inédito vino para Inglaterra aterriza en Chile como edición limitada de altísima calidad.,2020-10-28T16:41:08,9923170.0,Spam
Phishing Email Report: Nerd Days 1.0: Return of the Data Nerd,2020-10-28T16:39:38,9933013.0,Spam
Phishing Email Report: Re: Domo Meeting,2020-10-28T15:44:24,9939433.0,Spam
Phishing Email Report: [BULK] Плексигласови Предпазни Прегради - Екрани,2020-10-28T14:33:17,10958618.0,Spam
Phishing Email Report: Security and Cleaning,2020-10-28T14:17:29,9904646.0,Spam
Phishing Email Report: [MARKETING] How To Make The Most Of Your Mentee/Mentor Relationship,2020-10-28T14:07:59,9941581.0,Spam
Phishing Email Report: [BULK] New Federal Rules On Independent Contractor vs Employees,2020-10-28T13:56:43,9938078.0,Spam
Phishing Email Report: Nerd Days 1.0: Return of the Data Nerd,2020-10-28T13:53:35,10298283.0,Spam
Phishing Email Report: [MARKETING] Benchmarking für Ihre Initiativen zu Digital Twins und Industrie 4.0 während und nach Covid-19,2020-10-28T11:46:54,10298283.0,Spam
Phishing Email Report: [BULK] Your whitepaper from The Register,2020-10-28T11:29:34,10322493.0,Spam
Phishing Email Report: FW: zmena mailovej adresy,2020-10-28T11:05:56,9928136.0,Spam
Phishing Email Report: [MARKETING] UMC-1250 – What’s New ,2020-10-28T10:04:09,9936818.0,Spam
Phishing Email Report: Nerd Days 1.0: Return of the Data Nerd,2020-10-29T08:58:41,9923922.0,Spam
Phishing Email Report: Confirmez votre adresse e-mail pour continuer à profiter de vos espaces !,2020-10-29T08:26:35,9904832.0,Spam
"Phishing Email Report: [MARKETING] Anticipate, don’t just ask for customer feedback!",2020-10-28T23:03:33,9937816.0,Spam
Phishing Email Report: [MARKETING] 🚑 MULTA POR INCUMPLIMIENTO Protocolo de Apertura,2020-10-28T22:19:22,9928743.0,Spam
Phishing Email Report: Your PayPal account will close in 60 days,2020-10-29T11:40:12,9923732.0,Spam
Phishing Email Report: Get Certified,2020-10-29T11:11:21,9820686.0,Spam
Phishing Email Report: Re: SHRUTIKA GUPTA-Technical Interview,2020-10-29T11:01:51,10247498.0,Spam
Phishing Email Report: [BULK] Refocus your strategy - Pharma PPM,2020-10-29T12:29:05,9943841.0,Spam
Phishing Email Report: [BULK] Discover a New Revenue Stream for Hilti (Gt.Britain) Limited,2020-10-29T12:34:44,9904646.0,Spam
Phishing Email Report: HILTI DSR,2020-10-29T12:40:59,9929034.0,Spam
Phishing Email Report: [MARKETING] Power Tools - Global Market Trajectory & Analytics,2020-10-29T14:12:39,9936746.0,Spam
Phishing Email Report: Urgent needs,2020-10-29T14:10:43,9927561.0,Spam
Phishing Email Report: Neuer SAP Business ByDesign Release  2011 ,2020-10-29T13:25:36,9932043.0,Spam
"Phishing Email Report: [MARKETING] NASBA Approved CPE Webinars For CPAs: Form W-4, Incapacity Planning, PPP Updates, Excel Tips & Tricks, Individual Tax Update, Sec. 199A, Form 1099",2020-10-29T16:06:14,9938078.0,Spam
"Phishing Email Report: [BULK] Hilti (Gt.Britain) Limited, start your CV-Library Trial today!",2020-10-29T15:42:09,9904646.0,Spam
Phishing Email Report: [BULK] Deadline for mandatory FFCRA Notice has passed,2020-10-29T18:27:06,9936746.0,Spam
Phishing Email Report: Delivery restriction notice on andre.voigt2,2020-09-14T09:35:08,9903746.0,RealPhising
Phishing Email Report: ProposaIs from TORROJA,2020-09-14T17:13:32,9918069.0,RealPhising
"Phishing Email Report: [MARKETING] Tyler, Your Amazon Gift Card is waiting!",2020-09-14T18:06:00,10823974.0,RealPhising
Phishing Email Report: Your mindy.flaherty@hilti.com Sever Administrator,2020-09-14T23:39:26,9938174.0,RealPhising
Phishing Email Report: Your mindy.flaherty@hilti.com Sever Administrator,2020-09-15T00:16:47,9938174.0,RealPhising
Phishing Email Report: ,2020-09-15T02:13:20,9996729.0,RealPhising
Phishing Email Report: ,2020-09-15T02:13:48,9996729.0,RealPhising
Phishing Email Report: Take Your Transfer by ID: 566166,2020-09-15T13:25:48,9917681.0,RealPhising
Phishing Email Report: Server INC Report:  Incoming message relay failure,2020-09-15T15:31:56,9903746.0,RealPhising
Phishing Email Report: Your mindy.flaherty@hilti.com Sever Administrator,2020-09-15T16:17:55,9938174.0,RealPhising
Phishing Email Report: philipe.simek 2ND NOTICE :Undelivered: 10 new incoming messages delayed,2020-09-15T19:32:51,9942756.0,RealPhising
Phishing Email Report: Server INC Report:  Incoming message relay failure,2020-09-16T08:30:47,9921169.0,RealPhising
Phishing Email Report: M86,2020-09-16T15:06:14,9924199.0,RealPhising
Phishing Email Report: M82,2020-09-16T15:06:46,9924199.0,RealPhising
Phishing Email Report: [SPAM]Email Delivery System Report,2020-09-16T15:54:43,10354058.0,RealPhising
Phishing Email Report: M91,2020-09-16T16:43:40,9936530.0,RealPhising
Phishing Email Report: M91,2020-09-16T19:16:24,9936530.0,RealPhising
Phishing Email Report: Notification about your Parcel,2020-09-16T23:05:46,9922633.0,RealPhising
Phishing Email Report: Incoming mesaages failed,2020-09-17T08:17:48,9923195.0,RealPhising
Phishing Email Report: [SPAM]﻿Re:🌟[Thomas Tanck] (20),2020-09-18T07:52:44,9917681.0,RealPhising
"Phishing Email Report: brennan.smith, UNDELIVERED: 10 new incoming messages delayed",2020-09-18T18:36:46,10720976.0,RealPhising
"Phishing Email Report: [MARKETING] Margarita, Your Amazon Gift Card is waiting!",2020-09-21T21:40:20,10386878.0,RealPhising
"Phishing Email Report: 21 September, 2020, 𝚎Voi𝖼eM𝚎s𝘴a𝚐e Ref:614633",2020-09-22T13:11:27,,RealPhising
Phishing Email Report: COMMONWEALTH ,2020-09-22T15:37:55,9940665.0,RealPhising
Phishing Email Report: You Place payment with the measure $8234.14 aspect the abalienation hither ,2020-09-22T16:17:11,9917681.0,RealPhising
Phishing Email Report: ,2020-09-22T17:40:30,9816382.0,RealPhising
"Phishing Email Report: 22 September, 2020, 𝚎Voi𝖼eM𝚎s𝘴a𝚐e Ref:753689",2020-09-22T23:00:49,,RealPhising
Phishing Email Report: Fachkonferenz Mint,2020-09-25T08:52:58,9937810.0,RealPhising
Phishing Email Report: Techniktest Bo/Mo,2020-09-25T09:57:01,9937810.0,RealPhising
"Phishing Email Report: MFG invoice#1193 sent on Friday, September 25, 2020",2020-09-25T10:20:07,10110964.0,RealPhising
Phishing Email Report: Notification about your Parcel,2020-09-28T17:38:40,9922633.0,RealPhising
Phishing Email Report: FW: Invoice_201522,2020-09-30T17:36:38,10622689.0,RealPhising
Phishing Email Report: FW: SELCO Industries,2020-09-30T20:45:40,10267892.0,RealPhising
Phishing Email Report: Gabriel File REF:702847,2020-10-01T16:09:02,9922942.0,RealPhising
Phishing Email Report: Mavo Systems,2020-10-01T23:24:34,9941482.0,RealPhising
Phishing Email Report: Confirm mailing address.,2020-10-02T21:58:30,9922337.0,RealPhising
Phishing Email Report: We attempted to deliver your package,2020-10-05T07:59:27,9924490.0,RealPhising
Phishing Email Report: Bestellbestätigung  - 5HQW76PEGEF8ZX-Seidl,2020-10-05T16:20:50,9918513.0,RealPhising
Phishing Email Report: Replyback-Message From: 713-823-3315 10:35 AM EDT. As of 10/5/2020.,2020-10-06T16:06:10,9923768.0,RealPhising
Phishing Email Report: Erstgespräch | Paulus Lager,2020-10-07T07:37:46,9940875.0,RealPhising
Phishing Email Report: [BULK] DocuSign Online : Accounts Payable sent you a document to review and sign.,2020-10-07T17:00:24,9931170.0,RealPhising
Phishing Email Report: Heads up! We noticed that you recently deleted a large number of files from your OneDrive,2020-10-07T23:52:15,9929172.0,RealPhising
Phishing Email Report: You have late tasks!,2020-10-09T03:16:50,11047791.0,RealPhising
Phishing Email Report: [BULK] Admin added you to the collaboration team,2020-10-09T09:40:29,10376902.0,RealPhising
Phishing Email Report: RE: SHAWMUT DETAILED PO100075SMDC,2020-10-09T17:28:02,9921941.0,RealPhising
Phishing Email Report: RE: SHAWMUT DETAILED PO100075SMDC,2020-10-09T17:40:53,9930822.0,RealPhising
"Phishing Email Report: 🔒 Tiene un Credito Preaprobado con abono inmediato a CuentaRUT, Chequera Electronica o Cuenta Corriente para Contingencia Familiar COVID19 - ( 570945067568  )",2020-10-09T18:53:28,10273864.0,RealPhising
"Phishing Email Report: [MARKETING] Reminder: Receive a $30 Amazon Gift Card, complete this short survey",2020-10-09T20:35:24,11027223.0,RealPhising
Phishing Email Report: Récépissé envoi virement,2020-10-09T21:03:33,9929641.0,RealPhising
Phishing Email Report: Accounting Department Shared a file with you,2020-10-11T16:45:13,9931170.0,RealPhising
Phishing Email Report: Comprobante Pago Tarjeta,2020-10-12T01:29:57,9918116.0,RealPhising
Phishing Email Report: [BULK] Wann hast Du Zeit für mich?,2020-10-12T06:09:00,9924719.0,RealPhising
Phishing Email Report: Hilti invites you to complete an assessment,2020-10-12T08:48:25,10425078.0,RealPhising
"Phishing Email Report: dave.reeves@hilti.com account password expiration due :October 12, 2020",2020-10-12T10:43:27,9927766.0,RealPhising
Phishing Email Report: Bewerbung als Elektroniker für Betriebstechnik,2020-10-12T14:20:03,10402475.0,RealPhising
Phishing Email Report: [BULK] Notification from Files.fm about file deletion,2020-10-12T15:02:01,9921610.0,RealPhising
Phishing Email Report: Purchase Order for troy.hedland@hilti.com,2020-10-12T15:25:54,10763990.0,RealPhising
Phishing Email Report: 108564271150,2020-10-12T16:07:37,9940250.0,RealPhising
Phishing Email Report: Purchase,2020-10-12T16:15:25,9925237.0,RealPhising
"Phishing Email Report: eBlox HR: Demande d'absence acceptée: ""Vacances : 26/10/2020 (Toute la journée) - 29/10/2020 (Toute la journée)""",2020-10-13T08:34:37,9917707.0,RealPhising
"Phishing Email Report: Tuesday, October 13, 2020",2020-10-13T23:38:34,10082392.0,RealPhising
"Phishing Email Report: [WARNING: ATTACHMENT UNSCANNED]Rangwala, Murtaza",2020-10-15T06:02:25,11096286.0,RealPhising
Phishing Email Report: Potal Error,2020-10-15T09:23:36,9990152.0,RealPhising
"Phishing Email Report: [WARNING: ATTACHMENT UNSCANNED]El-Messaoudi, Ilham",2020-10-15T11:01:50,9929372.0,RealPhising
Phishing Email Report: INVOICE_9876000912_nadia.dietrich,2020-10-15T12:26:40,10141375.0,RealPhising
Phishing Email Report: PR0F0RMA.,2020-10-18T23:25:56,9936801.0,RealPhising
Phishing Email Report: Residential Development - Invitation to tender / supply,2020-10-19T11:47:54,10452617.0,RealPhising
Phishing Email Report: Residential Development - Invitation to tender / supply,2020-10-19T12:23:46,9900492.0,RealPhising
Phishing Email Report: GOOD MORNING,2020-10-20T10:55:22,11162885.0,RealPhising
Phishing Email Report: Revised Invoice Approval.,2020-10-21T19:04:34,10226274.0,RealPhising
Phishing Email Report: [BULK] ANTAI - Avis de contravention,2020-10-22T09:39:00,10149063.0,RealPhising
Phishing Email Report: Gabriel File REF:617673,2020-10-23T08:18:43,9922942.0,RealPhising
Phishing Email Report: 精确定位CEO、Buyer采购决策人身份，针对性开发客户,2020-10-26T07:36:18,9922994.0,RealPhising
Phishing Email Report: (#1373),2020-10-26T16:44:55,9977181.0,RealPhising
Phishing Email Report: Penhall (#1373),2020-10-26T16:44:58,9977181.0,RealPhising
Phishing Email Report: CCE_000105,2020-10-26T18:59:15,9929605.0,RealPhising
Phishing Email Report: HB Trenchless,2020-10-26T19:49:15,9924419.0,RealPhising
"Phishing Email Report: Reference #: 46343.    Oct 26, Monday 2020",2020-10-27T02:21:31,9931162.0,RealPhising
"Phishing Email Report: Reference #: 46343.    Oct 27, Tuesday 2020",2020-10-27T04:07:49,9931162.0,RealPhising
Phishing Email Report: Inbox verified ✅ Dernier rappel ❗️ Notification Service technique,2020-10-28T08:21:07,9929981.0,RealPhising
Phishing Email Report: FRA 265225,2020-10-29T12:04:57,9936801.0,RealPhising
Phishing Email Report: [MARKETING] The Most Complete SASE Platform There Is,2020-09-14T14:49:41,9925177.0,Internal Phising
Phishing Email Report: ANKER257,2020-09-14T16:03:21,9937896.0,Internal Phising
Phishing Email Report: Rachel Hutchinson shared How does GEOS help improve Engagement with Do not share content here - Global community,2020-09-21T07:40:32,10157848.0,Internal Phising
Phishing Email Report: Say Goodbye to Messy Caulks and Sprays,2020-09-17T23:49:49,10237688.0,Internal Phising
Phishing Email Report: Preview Hilti Quotation: 920573338,2020-09-17T20:33:25,10061311.0,Internal Phising
Phishing Email Report: Rachel Hutchinson shared Why Engagement matters with Do not share content here - Global community,2020-09-17T13:37:08,10804766.0,Internal Phising
Phishing Email Report: Rachel Hutchinson shared Why Engagement matters with Do not share content here - Global community,2020-09-17T09:11:36,11134608.0,Internal Phising
Phishing Email Report: Rachel Hutchinson shared Why Engagement matters with Do not share content here - Global community,2020-09-17T07:54:38,10157848.0,Internal Phising
Phishing Email Report: Rachel Hutchinson shared Why Engagement matters with Do not share content here - Global community,2020-09-16T17:50:16,9937083.0,Internal Phising
"Phishing Email Report: HNA E&I COVID-19 PHASING MAP- Week of September 28th- October 2nd, 2020",2020-09-16T16:32:34,9924689.0,Internal Phising
Phishing Email Report: Rachel Hutchinson shared What is GEOS with Do not share content here - Global community,2020-09-16T08:37:36,9991326.0,Internal Phising
Phishing Email Report: Rachel Hutchinson shared What is GEOS with Do not share content here - Global community,2020-09-16T07:23:18,10804766.0,Internal Phising
Phishing Email Report: Rachel Hutchinson shared What is GEOS with Do not share content here - Global community,2020-09-16T07:08:26,9932954.0,Internal Phising
Account Activation,2020-09-18T11:57:38,11191777.0,Internal Phising
Phishing Email Report: UPDATE 3 | Critical Incident: INC02236006 : 150 SD WAN sites are down globally,2020-09-23T10:06:50,9930616.0,Internal Phising
"Phishing Email Report: Michael Pertl, willkommen bei CWT. Los geht‘s!",2020-09-23T13:59:24,9936374.0,Internal Phising
"Phishing Email Report: Sigrid Andreae, willkommen bei CWT. Los geht‘s!",2020-09-23T13:58:47,9937810.0,Internal Phising
"Phishing Email Report: Thomas Kompein, willkommen bei CWT. Los geht‘s!",2020-09-23T12:58:01,9922996.0,Internal Phising
"Phishing Email Report: Moses Ender, willkommen bei CWT. Los geht‘s!",2020-09-23T12:11:18,9934913.0,Internal Phising
"Phishing Email Report: Danesh Jehangir Morris, willkommen bei CWT. Los geht‘s!",2020-09-24T15:39:08,10456589.0,Internal Phising
"Phishing Email Report: Sigrid Andreae, willkommen bei CWT. Los geht‘s!",2020-09-25T12:04:38,9937810.0,Internal Phising
Phishing Email Report: Salesforce.com Automated Reminders,2020-09-24T17:31:41,9924740.0,Internal Phising
Phishing Email Report: Salesforce.com Automated Reminders,2020-09-24T17:31:15,9924740.0,Internal Phising
"Phishing Email Report: Kristian Morin, willkommen bei CWT. Los geht‘s!",2020-09-24T16:46:06,10954969.0,Internal Phising
"Phishing Email Report: Markus Milkovics, willkommen bei CWT. Los geht‘s!",2020-09-24T15:42:39,9921045.0,Internal Phising
"Phishing Email Report: Lukas Schwaiger, willkommen bei CWT. Los geht‘s!",2020-09-24T15:24:22,9926606.0,Internal Phising
"Phishing Email Report: Lukas Schwaiger, willkommen bei CWT. Los geht‘s!",2020-09-24T15:24:14,9926606.0,Internal Phising
"Phishing Email Report: Michael Pertl, willkommen bei CWT. Los geht‘s!",2020-09-24T10:27:20,9936374.0,Internal Phising
"Phishing Email Report: Ralf Kloess, willkommen bei CWT. Los geht‘s!",2020-09-24T09:54:53,9932225.0,Internal Phising
"Phishing Email Report: Linus Hagmann, willkommen bei CWT. Los geht‘s!",2020-09-24T09:30:14,10425727.0,Internal Phising
"Phishing Email Report: Daniel Hummel, welcome to CWT. Let’s get started!",2020-09-24T08:43:58,10037984.0,Internal Phising
"Phishing Email Report: Krishna Murthy, willkommen bei CWT. Los geht‘s!",2020-09-24T08:42:11,10456489.0,Internal Phising
"Phishing Email Report: Sabine Frech, willkommen bei CWT. Los geht‘s!",2020-09-24T08:33:30,10647192.0,Internal Phising
"Phishing Email Report: Gregory Dillen, welcome to CWT. Let’s get started!",2020-09-24T08:13:48,9825447.0,Internal Phising
"Phishing Email Report: Wolfram Hahn, willkommen bei CWT. Los geht‘s!",2020-09-24T08:09:49,9923563.0,Internal Phising
"Phishing Email Report: Francesco Di Gianvito, willkommen bei CWT. Los geht‘s!",2020-09-24T07:52:49,10456487.0,Internal Phising
"Phishing Email Report: Thomas Gartlacher, welcome to CWT. Let’s get started!",2020-09-24T07:45:14,9936413.0,Internal Phising
"Phishing Email Report: Noah Bolli, willkommen bei CWT. Los geht‘s!",2020-09-24T07:25:57,10425691.0,Internal Phising
"Phishing Email Report: Melisa Eyce, welcome to CWT. Let’s get started!",2020-09-24T07:25:56,9935946.0,Internal Phising
"Phishing Email Report: Steven Moseley, welcome to CWT. Let’s get started!",2020-09-24T07:23:47,9923732.0,Internal Phising
"Phishing Email Report: Christian Klein, willkommen bei CWT. Los geht‘s!",2020-09-24T07:11:17,9926241.0,Internal Phising
"Phishing Email Report: Wolfgang Oswald, willkommen bei CWT. Los geht‘s!",2020-09-24T07:08:53,9918890.0,Internal Phising
"Phishing Email Report: Uwe Gerold, willkommen bei CWT. Los geht‘s!",2020-09-24T07:05:17,9927607.0,Internal Phising
"Phishing Email Report: Melissa Siller, welcome to CWT. Let’s get started!",2020-09-24T07:01:12,9399474.0,Internal Phising
"Phishing Email Report: Emir Karaosman, welcome to CWT. Let’s get started!",2020-09-24T06:58:57,10084498.0,Internal Phising
"Phishing Email Report: Stefan Tiefenthaler, willkommen bei CWT. Los geht‘s!",2020-09-24T06:32:01,9924135.0,Internal Phising
"Phishing Email Report: Carsten Peters, willkommen bei CWT. Los geht‘s!",2020-09-24T06:26:07,9929549.0,Internal Phising
"Phishing Email Report: Johan De Smedt, welcome to CWT. Let’s get started!",2020-09-23T21:40:52,9936901.0,Internal Phising
"Phishing Email Report: Markus Loher, willkommen bei CWT. Los geht‘s!",2020-09-23T20:38:34,10875353.0,Internal Phising
"Phishing Email Report: Matthias Bever, willkommen bei CWT. Los geht‘s!",2020-09-23T20:26:51,9820607.0,Internal Phising
"Phishing Email Report: Meike Dallmeyer, willkommen bei CWT. Los geht‘s!",2020-09-23T20:26:39,9931949.0,Internal Phising
"Phishing Email Report: Bjoern Schneider, willkommen bei CWT. Los geht‘s!",2020-09-23T20:00:30,9925363.0,Internal Phising
Phishing Email Report: Hilti Customer Care Note Email,2020-09-28T15:42:53,9927514.0,Internal Phising
Phishing Email Report: Marketing Preferences - Please confirm,2020-09-28T15:43:15,9927514.0,Internal Phising
Phishing Email Report: GMUEJAS hat eine Nachricht gesendet.,2020-09-30T08:28:06,10425724.0,Internal Phising
